player_id,name,salary,season,season_end,team,career_PTS,career_AST,career_TRB,career_WS,career_PER
collida01,Darren Collison,10000000,2017-18,2018,Indiana Pacers,12.5,5.0,2.7,49.9,16.2
collini01,Nick Collison,6350000,2008-09,2009,Oklahoma City Thunder,5.9,1.0,5.2,44.5,13.2
collini01,Nick Collison,6250000,2009-10,2010,Oklahoma City Thunder,5.9,1.0,5.2,44.5,13.2
collini01,Nick Collison,13250000,2010-11,2011,Oklahoma City Thunder,5.9,1.0,5.2,44.5,13.2
collini01,Nick Collison,3272997,2011-12,2012,Oklahoma City Thunder,5.9,1.0,5.2,44.5,13.2
collini01,Nick Collison,2929332,2012-13,2013,Oklahoma City Thunder,5.9,1.0,5.2,44.5,13.2
collini01,Nick Collison,2585668,2013-14,2014,Oklahoma City Thunder,5.9,1.0,5.2,44.5,13.2
collini01,Nick Collison,2242003,2014-15,2015,Oklahoma City Thunder,5.9,1.0,5.2,44.5,13.2
collini01,Nick Collison,3750000,2015-16,2016,Oklahoma City Thunder,5.9,1.0,5.2,44.5,13.2
collini01,Nick Collison,3750000,2016-17,2017,Oklahoma City Thunder,5.9,1.0,5.2,44.5,13.2
collini01,Nick Collison,2328652,2017-18,2018,Oklahoma City Thunder,5.9,1.0,5.2,44.5,13.2
conlemi01,Mike Conley,3630480,2008-09,2009,Memphis Grizzlies,14.9,5.7,3.0,71.4,17.7
conlemi01,Mike Conley,3883800,2009-10,2010,Memphis Grizzlies,14.9,5.7,3.0,71.4,17.7
conlemi01,Mike Conley,4913007,2010-11,2011,Memphis Grizzlies,14.9,5.7,3.0,71.4,17.7
conlemi01,Mike Conley,6611571,2011-12,2012,Memphis Grizzlies,14.9,5.7,3.0,71.4,17.7
conlemi01,Mike Conley,7305786,2012-13,2013,Memphis Grizzlies,14.9,5.7,3.0,71.4,17.7
conlemi01,Mike Conley,8000001,2013-14,2014,Memphis Grizzlies,14.9,5.7,3.0,71.4,17.7
conlemi01,Mike Conley,8894216,2014-15,2015,Memphis Grizzlies,14.9,5.7,3.0,71.4,17.7
conlemi01,Mike Conley,9588426,2015-16,2016,Memphis Grizzlies,14.9,5.7,3.0,71.4,17.7
conlemi01,Mike Conley,26540100,2016-17,2017,Memphis Grizzlies,14.9,5.7,3.0,71.4,17.7
conlemi01,Mike Conley,28530608,2017-18,2018,Memphis Grizzlies,14.9,5.7,3.0,71.4,17.7
connapa01,Pat Connaughton,525093,2015-16,2016,Portland Trail Blazers,4.6,1.2,2.3,6.8,11.0
connapa01,Pat Connaughton,874636,2016-17,2017,Portland Trail Blazers,4.6,1.2,2.3,6.8,11.0
connapa01,Pat Connaughton,1471382,2017-18,2018,Portland Trail Blazers,4.6,1.2,2.3,6.8,11.0
conrowi01,Will Conroy,48559,2009-10,2010,Houston Rockets,0.4,1.0,0.7,-0.4,-3.1
conrowi01,Will Conroy,85439,2012-13,2013,Minnesota Timberwolves,0.4,1.0,0.7,-0.4,-3.1
cookbr01,Brian Cook,3500000,2008-09,2009,Houston Rockets,5.5,0.6,2.6,10.2,13.1
cookbr01,Brian Cook,3500000,2009-10,2010,Houston Rockets,5.5,0.6,2.6,10.2,13.1
cookbr01,Brian Cook,1146337,2010-11,2011,Los Angeles Clippers,5.5,0.6,2.6,10.2,13.1
cookbr01,Brian Cook,1223166,2011-12,2012,Los Angeles Clippers,5.5,0.6,2.6,10.2,13.1
cookda02,Daequan Cook,1273200,2008-09,2009,Miami Heat,6.4,0.7,2.1,4.9,9.1
cookda02,Daequan Cook,1362120,2009-10,2010,Miami Heat,6.4,0.7,2.1,4.9,9.1
cookda02,Daequan Cook,2169857,2010-11,2011,Oklahoma City Thunder,6.4,0.7,2.1,4.9,9.1
cookda02,Daequan Cook,3341558,2011-12,2012,Oklahoma City Thunder,6.4,0.7,2.1,4.9,9.1
cookda02,Daequan Cook,3090042,2012-13,2013,Houston Rockets,6.4,0.7,2.1,4.9,9.1
cookda02,Daequan Cook,589769,2012-13,2013,Chicago Bulls,6.4,0.7,2.1,4.9,9.1
copelch01,Chris Copeland,473604,2012-13,2013,New York Knicks,5.8,0.6,1.6,2.9,12.4
copelch01,Chris Copeland,3000000,2013-14,2014,Indiana Pacers,5.8,0.6,1.6,2.9,12.4
copelch01,Chris Copeland,3135000,2014-15,2015,Indiana Pacers,5.8,0.6,1.6,2.9,12.4
copelch01,Chris Copeland,1100000,2015-16,2016,Orlando Magic,5.8,0.6,1.6,2.9,12.4
cottobr01,Bryce Cotton,152200,2014-15,2015,Utah Jazz,3.8,0.8,0.8,0.1,12.0
cottobr01,Bryce Cotton,50000,2014-15,2015,San Antonio Spurs,3.8,0.8,0.8,0.1,12.0
cottobr01,Bryce Cotton,228663,2015-16,2016,Phoenix Suns,3.8,0.8,0.8,0.1,12.0
cottobr01,Bryce Cotton,64622,2015-16,2016,Memphis Grizzlies,3.8,0.8,0.8,0.1,12.0
couside01,DeMarcus Cousins,3374640,2010-11,2011,Sacramento Kings,21.2,3.2,10.9,44.1,22.4
couside01,DeMarcus Cousins,3627720,2011-12,2012,Sacramento Kings,21.2,3.2,10.9,44.1,22.4
couside01,DeMarcus Cousins,3880800,2012-13,2013,Sacramento Kings,21.2,3.2,10.9,44.1,22.4
couside01,DeMarcus Cousins,4916974,2013-14,2014,Sacramento Kings,21.2,3.2,10.9,44.1,22.4
couside01,DeMarcus Cousins,13701250,2014-15,2015,Sacramento Kings,21.2,3.2,10.9,44.1,22.4
couside01,DeMarcus Cousins,14728844,2015-16,2016,Sacramento Kings,21.2,3.2,10.9,44.1,22.4
couside01,DeMarcus Cousins,16957900,2016-17,2017,New Orleans Pelicans,21.2,3.2,10.9,44.1,22.4
couside01,DeMarcus Cousins,18063850,2017-18,2018,New Orleans Pelicans,21.2,3.2,10.9,44.1,22.4
covinro01,Robert Covington,1000000,2014-15,2015,Philadelphia 76ers,12.7,1.6,5.5,17.8,13.5
covinro01,Robert Covington,150000,2014-15,2015,Houston Rockets,12.7,1.6,5.5,17.8,13.5
covinro01,Robert Covington,1000000,2015-16,2016,Philadelphia 76ers,12.7,1.6,5.5,17.8,13.5
covinro01,Robert Covington,1015696,2016-17,2017,Philadelphia 76ers,12.7,1.6,5.5,17.8,13.5
covinro01,Robert Covington,16698103,2017-18,2018,Philadelphia 76ers,12.7,1.6,5.5,17.8,13.5
crabbal01,Allen Crabbe,862000,2014-15,2015,Portland Trail Blazers,9.5,1.2,2.9,13.8,11.1
crabbal01,Allen Crabbe,947276,2015-16,2016,Portland Trail Blazers,9.5,1.2,2.9,13.8,11.1
crabbal01,Allen Crabbe,18500000,2016-17,2017,Portland Trail Blazers,9.5,1.2,2.9,13.8,11.1
crabbal01,Allen Crabbe,19332500,2017-18,2018,Brooklyn Nets,9.5,1.2,2.9,13.8,11.1
crawfja01,Jamal Crawford,8640000,2008-09,2009,Golden State Warriors,14.6,3.4,2.2,60.6,15.1
crawfja01,Jamal Crawford,9360000,2009-10,2010,Atlanta Hawks,14.6,3.4,2.2,60.6,15.1
crawfja01,Jamal Crawford,10800000,2010-11,2011,Atlanta Hawks,14.6,3.4,2.2,60.6,15.1
crawfja01,Jamal Crawford,5000000,2011-12,2012,Portland Trail Blazers,14.6,3.4,2.2,60.6,15.1
crawfja01,Jamal Crawford,5000000,2012-13,2013,Los Angeles Clippers,14.6,3.4,2.2,60.6,15.1
crawfja01,Jamal Crawford,5225000,2013-14,2014,Los Angeles Clippers,14.6,3.4,2.2,60.6,15.1
crawfja01,Jamal Crawford,5450000,2014-15,2015,Los Angeles Clippers,14.6,3.4,2.2,60.6,15.1
crawfja01,Jamal Crawford,5675000,2015-16,2016,Los Angeles Clippers,14.6,3.4,2.2,60.6,15.1
crawfja01,Jamal Crawford,13253012,2016-17,2017,Los Angeles Clippers,14.6,3.4,2.2,60.6,15.1
crawfja01,Jamal Crawford,10942762,2017-18,2018,Atlanta Hawks,14.6,3.4,2.2,60.6,15.1
crawfja01,Jamal Crawford,4328000,2017-18,2018,Minnesota Timberwolves,14.6,3.4,2.2,60.6,15.1
crawfjo02,Jordan Crawford,1042320,2010-11,2011,Washington Wizards,12.2,3.1,2.5,6.3,14.1
crawfjo02,Jordan Crawford,1120440,2011-12,2012,Washington Wizards,12.2,3.1,2.5,6.3,14.1
crawfjo02,Jordan Crawford,1198680,2012-13,2013,Boston Celtics,12.2,3.1,2.5,6.3,14.1
crawfjo02,Jordan Crawford,2162419,2013-14,2014,Boston Celtics,12.2,3.1,2.5,6.3,14.1
crawfjo02,Jordan Crawford,234915,2016-17,2017,New Orleans Pelicans,12.2,3.1,2.5,6.3,14.1
crawfjo02,Jordan Crawford,308190,2017-18,2018,New Orleans Pelicans,12.2,3.1,2.5,6.3,14.1
crittja01,Javaris Crittenton,1381560,2008-09,2009,Washington Wizards,5.3,1.8,2.4,0.1,10.6
crittja01,Javaris Crittenton,1477920,2009-10,2010,Washington Wizards,5.3,1.8,2.4,0.1,10.6
croshau01,Austin Croshere,527185,2008-09,2009,Milwaukee Bucks,6.8,1.0,4.0,27.6,14.3
croshau01,Austin Croshere,74251,2008-09,2009,San Antonio Spurs,6.8,1.0,4.0,27.6,14.3
crowdja01,Jae Crowder,600491,2012-13,2013,Dallas Mavericks,9.5,1.4,3.9,28.7,13.0
crowdja01,Jae Crowder,788872,2013-14,2014,Dallas Mavericks,9.5,1.4,3.9,28.7,13.0
crowdja01,Jae Crowder,915243,2014-15,2015,Boston Celtics,9.5,1.4,3.9,28.7,13.0
crowdja01,Jae Crowder,6000000,2015-16,2016,Boston Celtics,9.5,1.4,3.9,28.7,13.0
crowdja01,Jae Crowder,6286408,2016-17,2017,Boston Celtics,9.5,1.4,3.9,28.7,13.0
crowdja01,Jae Crowder,6796117,2017-18,2018,Utah Jazz,9.5,1.4,3.9,28.7,13.0
cunnida01,Dante Cunningham,457588,2009-10,2010,Portland Trail Blazers,5.8,0.7,3.7,24.9,11.1
cunnida01,Dante Cunningham,762195,2010-11,2011,Charlotte Bobcats,5.8,0.7,3.7,24.9,11.1
cunnida01,Dante Cunningham,2000000,2011-12,2012,Memphis Grizzlies,5.8,0.7,3.7,24.9,11.1
cunnida01,Dante Cunningham,2090000,2012-13,2013,Minnesota Timberwolves,5.8,0.7,3.7,24.9,11.1
cunnida01,Dante Cunningham,2180000,2013-14,2014,Minnesota Timberwolves,5.8,0.7,3.7,24.9,11.1
cunnida01,Dante Cunningham,831942,2014-15,2015,New Orleans Pelicans,5.8,0.7,3.7,24.9,11.1
cunnida01,Dante Cunningham,3000000,2015-16,2016,New Orleans Pelicans,5.8,0.7,3.7,24.9,11.1
cunnida01,Dante Cunningham,2978250,2016-17,2017,New Orleans Pelicans,5.8,0.7,3.7,24.9,11.1
cunnida01,Dante Cunningham,2300000,2017-18,2018,Brooklyn Nets,5.8,0.7,3.7,24.9,11.1
cunnija01,Jared Cunningham,1156320,2012-13,2013,Dallas Mavericks,2.3,0.5,0.7,0.2,6.8
cunnija01,Jared Cunningham,1208400,2013-14,2014,Atlanta Hawks,2.3,0.5,0.7,0.2,6.8
cunnija01,Jared Cunningham,981348,2015-16,2016,Orlando Magic,2.3,0.5,0.7,0.2,6.8
cunnija01,Jared Cunningham,57726,2015-16,2016,Milwaukee Bucks,2.3,0.5,0.7,0.2,6.8
curryed01,Eddy Curry,9723983,2008-09,2009,New York Knicks,12.9,0.5,5.2,21.7,15.9
curryed01,Eddy Curry,10500423,2009-10,2010,New York Knicks,12.9,0.5,5.2,21.7,15.9
curryed01,Eddy Curry,11530592,2010-11,2011,Minnesota Timberwolves,12.9,0.5,5.2,21.7,15.9
curryed01,Eddy Curry,1229255,2011-12,2012,Miami Heat,12.9,0.5,5.2,21.7,15.9
curryed01,Eddy Curry,23852,2012-13,2013,Dallas Mavericks,12.9,0.5,5.2,21.7,15.9
curryja01,JamesOn Curry,26917,2009-10,2010,Los Angeles Clippers,0.0,0.0,0.0,0.0,-
curryse01,Seth Curry,100000,2014-15,2015,Orlando Magic,9.3,1.7,1.9,8.4,13.8
curryse01,Seth Curry,48028,2014-15,2015,Phoenix Suns,9.3,1.7,1.9,8.4,13.8
curryse01,Seth Curry,947276,2015-16,2016,Sacramento Kings,9.3,1.7,1.9,8.4,13.8
curryse01,Seth Curry,2898000,2016-17,2017,Dallas Mavericks,9.3,1.7,1.9,8.4,13.8
curryse01,Seth Curry,3028410,2017-18,2018,Dallas Mavericks,9.3,1.7,1.9,8.4,13.8
curryst01,Stephen Curry,2710560,2009-10,2010,Golden State Warriors,23.5,6.6,4.5,102.9,23.8
curryst01,Stephen Curry,2913840,2010-11,2011,Golden State Warriors,23.5,6.6,4.5,102.9,23.8
curryst01,Stephen Curry,3117120,2011-12,2012,Golden State Warriors,23.5,6.6,4.5,102.9,23.8
curryst01,Stephen Curry,3958742,2012-13,2013,Golden State Warriors,23.5,6.6,4.5,102.9,23.8
curryst01,Stephen Curry,9887642,2013-14,2014,Golden State Warriors,23.5,6.6,4.5,102.9,23.8
curryst01,Stephen Curry,10629213,2014-15,2015,Golden State Warriors,23.5,6.6,4.5,102.9,23.8
curryst01,Stephen Curry,11370786,2015-16,2016,Golden State Warriors,23.5,6.6,4.5,102.9,23.8
curryst01,Stephen Curry,12112359,2016-17,2017,Golden State Warriors,23.5,6.6,4.5,102.9,23.8
curryst01,Stephen Curry,34682550,2017-18,2018,Golden State Warriors,23.5,6.6,4.5,102.9,23.8
dalemsa01,Samuel Dalembert,11238564,2008-09,2009,Philadelphia 76ers,7.7,0.5,7.8,51.3,15.4
dalemsa01,Samuel Dalembert,12025694,2009-10,2010,Philadelphia 76ers,7.7,0.5,7.8,51.3,15.4
dalemsa01,Samuel Dalembert,13428129,2010-11,2011,Sacramento Kings,7.7,0.5,7.8,51.3,15.4
dalemsa01,Samuel Dalembert,7000000,2011-12,2012,Houston Rockets,7.7,0.5,7.8,51.3,15.4
dalemsa01,Samuel Dalembert,6698565,2012-13,2013,Milwaukee Bucks,7.7,0.5,7.8,51.3,15.4
dalemsa01,Samuel Dalembert,3700748,2013-14,2014,Dallas Mavericks,7.7,0.5,7.8,51.3,15.4
dalemsa01,Samuel Dalembert,3867282,2014-15,2015,New York Knicks,7.7,0.5,7.8,51.3,15.4
dalemsa01,Samuel Dalembert,1499187,2015-16,2016,Dallas Mavericks,7.7,0.5,7.8,51.3,15.4
dampier01,Erick Dampier,11553000,2008-09,2009,Dallas Mavericks,7.4,0.8,7.1,52.7,14.3
dampier01,Erick Dampier,12115500,2009-10,2010,Dallas Mavericks,7.4,0.8,7.1,52.7,14.3
dampier01,Erick Dampier,1129469,2010-11,2011,Miami Heat,7.4,0.8,7.1,52.7,14.3
dampier01,Erick Dampier,850522,2011-12,2012,Atlanta Hawks,7.4,0.8,7.1,52.7,14.3
daniean01,Antonio Daniels,6200000,2008-09,2009,New Orleans Hornets,7.6,3.4,1.8,47.0,14.6
daniean01,Antonio Daniels,5863580,2009-10,2010,Minnesota Timberwolves,7.6,3.4,1.8,47.0,14.6
daniema01,Marquis Daniels,6864200,2008-09,2009,Indiana Pacers,7.9,1.8,2.8,16.5,12.9
daniema01,Marquis Daniels,1990000,2009-10,2010,Boston Celtics,7.9,1.8,2.8,16.5,12.9
daniema01,Marquis Daniels,2470000,2010-11,2011,Sacramento Kings,7.9,1.8,2.8,16.5,12.9
daniema01,Marquis Daniels,1223166,2011-12,2012,Boston Celtics,7.9,1.8,2.8,16.5,12.9
daniema01,Marquis Daniels,1229255,2012-13,2013,Milwaukee Bucks,7.9,1.8,2.8,16.5,12.9
danietr01,Troy Daniels,816482,2014-15,2015,Charlotte Hornets,7.0,0.6,1.3,4.5,10.6
danietr01,Troy Daniels,947276,2015-16,2016,Charlotte Hornets,7.0,0.6,1.3,4.5,10.6
danietr01,Troy Daniels,3332940,2016-17,2017,Memphis Grizzlies,7.0,0.6,1.3,4.5,10.6
danietr01,Troy Daniels,3408520,2017-18,2018,Phoenix Suns,7.0,0.6,1.3,4.5,10.6
datomlu01,Gigi Datome,1750000,2014-15,2015,Boston Celtics,3.4,0.4,1.4,0.3,11.3
davidje01,Jermareo Davidson,422725,2008-09,2009,Golden State Warriors,3.1,0.3,1.8,0.0,10.5
davisan02,Anthony Davis,5144280,2012-13,2013,New Orleans Hornets,23.7,2.1,10.5,72.0,27.4
davisan02,Anthony Davis,5375760,2013-14,2014,New Orleans Pelicans,23.7,2.1,10.5,72.0,27.4
davisan02,Anthony Davis,5607240,2014-15,2015,New Orleans Pelicans,23.7,2.1,10.5,72.0,27.4
davisan02,Anthony Davis,7070730,2015-16,2016,New Orleans Pelicans,23.7,2.1,10.5,72.0,27.4
davisan02,Anthony Davis,22116750,2016-17,2017,New Orleans Pelicans,23.7,2.1,10.5,72.0,27.4
davisan02,Anthony Davis,23775506,2017-18,2018,New Orleans Pelicans,23.7,2.1,10.5,72.0,27.4
davisba01,Baron Davis,11250000,2008-09,2009,Los Angeles Clippers,16.1,7.2,3.8,63.1,17.8
davisba01,Baron Davis,12150000,2009-10,2010,Los Angeles Clippers,16.1,7.2,3.8,63.1,17.8
davisba01,Baron Davis,13000000,2010-11,2011,Cleveland Cavaliers,16.1,7.2,3.8,63.1,17.8
davisba01,Baron Davis,13900000,2011-12,2012,Cleveland Cavaliers,16.1,7.2,3.8,63.1,17.8
davisba01,Baron Davis,1352181,2011-12,2012,New York Knicks,16.1,7.2,3.8,63.1,17.8
davisba01,Baron Davis,14850000,2012-13,2013,Cleveland Cavaliers,16.1,7.2,3.8,63.1,17.8
davisde01,Deyonta Davis,1369229,2016-17,2017,Memphis Grizzlies,4.2,0.4,3.2,3.6,15.4
davisde01,Deyonta Davis,1312611,2017-18,2018,Memphis Grizzlies,4.2,0.4,3.2,3.6,15.4
davised01,Ed Davis,1919160,2010-11,2011,Toronto Raptors,6.5,0.8,6.8,41.3,16.7
davised01,Ed Davis,2063040,2011-12,2012,Toronto Raptors,6.5,0.8,6.8,41.3,16.7
davised01,Ed Davis,2207040,2012-13,2013,Memphis Grizzlies,6.5,0.8,6.8,41.3,16.7
davised01,Ed Davis,3153860,2013-14,2014,Memphis Grizzlies,6.5,0.8,6.8,41.3,16.7
davised01,Ed Davis,981084,2014-15,2015,Los Angeles Lakers,6.5,0.8,6.8,41.3,16.7
davised01,Ed Davis,7000000,2015-16,2016,Portland Trail Blazers,6.5,0.8,6.8,41.3,16.7
davised01,Ed Davis,6666667,2016-17,2017,Portland Trail Blazers,6.5,0.8,6.8,41.3,16.7
davised01,Ed Davis,6352531,2017-18,2018,Portland Trail Blazers,6.5,0.8,6.8,41.3,16.7
davisgl01,Glen Davis,711517,2008-09,2009,Boston Celtics,8.0,0.9,4.4,18.6,12.4
davisgl01,Glen Davis,3000000,2009-10,2010,Boston Celtics,8.0,0.9,4.4,18.6,12.4
davisgl01,Glen Davis,3300000,2010-11,2011,Boston Celtics,8.0,0.9,4.4,18.6,12.4
davisgl01,Glen Davis,6300000,2011-12,2012,Orlando Magic,8.0,0.9,4.4,18.6,12.4
davisgl01,Glen Davis,6400000,2012-13,2013,Orlando Magic,8.0,0.9,4.4,18.6,12.4
davisgl01,Glen Davis,6400000,2013-14,2014,Orlando Magic,8.0,0.9,4.4,18.6,12.4
davisgl01,Glen Davis,6600000,2014-15,2015,Orlando Magic,8.0,0.9,4.4,18.6,12.4
davisgl01,Glen Davis,1227985,2014-15,2015,Los Angeles Clippers,8.0,0.9,4.4,18.6,12.4
davisjo02,Josh Davis,314041,2011-12,2012,Memphis Grizzlies,2.3,0.3,1.7,0.8,11.0
davispa01,Paul Davis,328416,2008-09,2009,Los Angeles Clippers,2.6,0.4,1.9,0.5,10.6
davispa01,Paul Davis,80488,2009-10,2010,Washington Wizards,2.6,0.4,1.9,0.5,10.6
davisri01,Ricky Davis,2300000,2008-09,2009,Los Angeles Clippers,13.5,3.3,3.5,28.0,14.7
davisri01,Ricky Davis,2484000,2009-10,2010,Los Angeles Clippers,13.5,3.3,3.5,28.0,14.7
dawkian01,Andre Dawkins,59686,2014-15,2015,Boston Celtics,0.8,0.3,0.5,-0.1,-5.0
dawsobr01,Branden Dawson,525093,2015-16,2016,Los Angeles Clippers,0.8,0.0,0.7,0.0,7.1
dawsoer01,Eric Dawson,38172,2011-12,2012,San Antonio Spurs,3.8,0.0,2.5,0.1,14.6
dayeau01,Austin Daye,1677840,2009-10,2010,Detroit Pistons,5.2,0.7,2.6,4.5,11.6
dayeau01,Austin Daye,1803720,2010-11,2011,Detroit Pistons,5.2,0.7,2.6,4.5,11.6
dayeau01,Austin Daye,1929600,2011-12,2012,Detroit Pistons,5.2,0.7,2.6,4.5,11.6
dayeau01,Austin Daye,2958077,2012-13,2013,Memphis Grizzlies,5.2,0.7,2.6,4.5,11.6
dayeau01,Austin Daye,947907,2013-14,2014,Toronto Raptors,5.2,0.7,2.6,4.5,11.6
dayeau01,Austin Daye,1063384,2014-15,2015,San Antonio Spurs,5.2,0.7,2.6,4.5,11.6
dayeau01,Austin Daye,125104,2014-15,2015,Atlanta Hawks,5.2,0.7,2.6,4.5,11.6
decolna01,Nando De Colo,1400000,2012-13,2013,San Antonio Spurs,3.8,1.7,1.8,2.4,11.8
decolna01,Nando De Colo,1463000,2013-14,2014,San Antonio Spurs,3.8,1.7,1.8,2.4,11.8
dedmode01,Dewayne Dedmon,816482,2014-15,2015,Orlando Magic,6.5,0.7,6.0,17.5,15.4
dedmode01,Dewayne Dedmon,947278,2015-16,2016,Orlando Magic,6.5,0.7,6.0,17.5,15.4
dedmode01,Dewayne Dedmon,2898000,2016-17,2017,San Antonio Spurs,6.5,0.7,6.0,17.5,15.4
dedmode01,Dewayne Dedmon,6000000,2017-18,2018,Atlanta Hawks,6.5,0.7,6.0,17.5,15.4
dejeabr01,Bryce Dejean-Jones,281659,2015-16,2016,New Orleans Pelicans,5.6,1.1,3.4,0.2,9.6
dekkesa01,Sam Dekker,1646400,2015-16,2016,Houston Rockets,5.5,0.8,3.0,5.4,12.7
dekkesa01,Sam Dekker,1720560,2016-17,2017,Houston Rockets,5.5,0.8,3.0,5.4,12.7
dekkesa01,Sam Dekker,1794600,2017-18,2018,Los Angeles Clippers,5.5,0.8,3.0,5.4,12.7
delanma01,Malcolm Delaney,2500000,2016-17,2017,Atlanta Hawks,5.7,2.8,1.8,1.1,8.9
delanma01,Malcolm Delaney,2500000,2017-18,2018,Atlanta Hawks,5.7,2.8,1.8,1.1,8.9
delfica01,Carlos Delfino,3500000,2009-10,2010,Milwaukee Bucks,8.1,1.7,3.6,22.5,12.6
delfica01,Carlos Delfino,3500000,2010-11,2011,Milwaukee Bucks,8.1,1.7,3.6,22.5,12.6
delfica01,Carlos Delfino,3500000,2011-12,2012,Milwaukee Bucks,8.1,1.7,3.6,22.5,12.6
delfica01,Carlos Delfino,3000000,2012-13,2013,Houston Rockets,8.1,1.7,3.6,22.5,12.6
delfica01,Carlos Delfino,3250000,2013-14,2014,Milwaukee Bucks,8.1,1.7,3.6,22.5,12.6
delfica01,Carlos Delfino,650000,2014-15,2015,Los Angeles Clippers,8.1,1.7,3.6,22.5,12.6
delfica01,Carlos Delfino,650000,2015-16,2016,Los Angeles Clippers,8.1,1.7,3.6,22.5,12.6
delfica01,Carlos Delfino,650000,2016-17,2017,Los Angeles Clippers,8.1,1.7,3.6,22.5,12.6
delfica01,Carlos Delfino,650000,2017-18,2018,Los Angeles Clippers,8.1,1.7,3.6,22.5,12.6
dellama01,Matthew Dellavedova,816482,2014-15,2015,Cleveland Cavaliers,6.0,3.7,1.9,9.9,10.0
dellama01,Matthew Dellavedova,1147280,2015-16,2016,Cleveland Cavaliers,6.0,3.7,1.9,9.9,10.0
dellama01,Matthew Dellavedova,9607500,2016-17,2017,Milwaukee Bucks,6.0,3.7,1.9,9.9,10.0
dellama01,Matthew Dellavedova,9607500,2017-18,2018,Milwaukee Bucks,6.0,3.7,1.9,9.9,10.0
denglu01,Luol Deng,9385000,2008-09,2009,Chicago Bulls,14.8,2.3,6.1,74.0,15.4
denglu01,Luol Deng,10370425,2009-10,2010,Chicago Bulls,14.8,2.3,6.1,74.0,15.4
denglu01,Luol Deng,11345000,2010-11,2011,Chicago Bulls,14.8,2.3,6.1,74.0,15.4
denglu01,Luol Deng,12325000,2011-12,2012,Chicago Bulls,14.8,2.3,6.1,74.0,15.4
denglu01,Luol Deng,13305000,2012-13,2013,Chicago Bulls,14.8,2.3,6.1,74.0,15.4
denglu01,Luol Deng,14275000,2013-14,2014,Chicago Bulls,14.8,2.3,6.1,74.0,15.4
denglu01,Luol Deng,9714461,2014-15,2015,Miami Heat,14.8,2.3,6.1,74.0,15.4
denglu01,Luol Deng,10151612,2015-16,2016,Miami Heat,14.8,2.3,6.1,74.0,15.4
denglu01,Luol Deng,18000000,2016-17,2017,Los Angeles Lakers,14.8,2.3,6.1,74.0,15.4
denglu01,Luol Deng,17190000,2017-18,2018,Los Angeles Lakers,14.8,2.3,6.1,74.0,15.4
derozde01,DeMar DeRozan,2282640,2009-10,2010,Toronto Raptors,19.9,3.4,4.3,60.3,17.9
derozde01,DeMar DeRozan,2453880,2010-11,2011,Toronto Raptors,19.9,3.4,4.3,60.3,17.9
derozde01,DeMar DeRozan,2625000,2011-12,2012,Toronto Raptors,19.9,3.4,4.3,60.3,17.9
derozde01,DeMar DeRozan,3344250,2012-13,2013,Toronto Raptors,19.9,3.4,4.3,60.3,17.9
derozde01,DeMar DeRozan,9500000,2013-14,2014,Toronto Raptors,19.9,3.4,4.3,60.3,17.9
derozde01,DeMar DeRozan,9500000,2014-15,2015,Toronto Raptors,19.9,3.4,4.3,60.3,17.9
derozde01,DeMar DeRozan,9500000,2015-16,2016,Toronto Raptors,19.9,3.4,4.3,60.3,17.9
derozde01,DeMar DeRozan,26540100,2016-17,2017,Toronto Raptors,19.9,3.4,4.3,60.3,17.9
derozde01,DeMar DeRozan,27739975,2017-18,2018,Toronto Raptors,19.9,3.4,4.3,60.3,17.9
diallch01,Cheick Diallo,543471,2016-17,2017,New Orleans Pelicans,5.5,0.4,4.6,5.0,17.3
diallch01,Cheick Diallo,1312611,2017-18,2018,New Orleans Pelicans,5.5,0.4,4.6,5.0,17.3
diawbo01,Boris Diaw,9000000,2008-09,2009,Charlotte Bobcats,8.6,3.5,4.4,51.6,12.9
diawbo01,Boris Diaw,9000000,2009-10,2010,Charlotte Bobcats,8.6,3.5,4.4,51.6,12.9
diawbo01,Boris Diaw,9000000,2010-11,2011,Charlotte Bobcats,8.6,3.5,4.4,51.6,12.9
diawbo01,Boris Diaw,9000000,2011-12,2012,Charlotte Bobcats,8.6,3.5,4.4,51.6,12.9
diawbo01,Boris Diaw,4500000,2012-13,2013,San Antonio Spurs,8.6,3.5,4.4,51.6,12.9
diawbo01,Boris Diaw,4702500,2013-14,2014,San Antonio Spurs,8.6,3.5,4.4,51.6,12.9
diawbo01,Boris Diaw,7500000,2014-15,2015,San Antonio Spurs,8.6,3.5,4.4,51.6,12.9
diawbo01,Boris Diaw,7000000,2015-16,2016,San Antonio Spurs,8.6,3.5,4.4,51.6,12.9
diawbo01,Boris Diaw,7000000,2016-17,2017,Utah Jazz,8.6,3.5,4.4,51.6,12.9
diawaya01,Yakhouba Diawara,875000,2008-09,2009,Miami Heat,3.5,0.7,1.4,1.7,6.1
diawaya01,Yakhouba Diawara,945000,2009-10,2010,Miami Heat,3.5,0.7,1.4,1.7,6.1
dienetr01,Travis Diener,1620000,2008-09,2009,Indiana Pacers,4.8,2.4,1.4,5.6,12.5
dienetr01,Travis Diener,1740000,2009-10,2010,Indiana Pacers,4.8,2.4,1.4,5.6,12.5
dienggo01,Gorgui Dieng,1352640,2013-14,2014,Minnesota Timberwolves,8.0,1.4,6.2,24.4,16.1
